ID,Bucket,Question,Complexity,Popularity
FILE_ORG_202,File Organization,I want to set up Timeshift. Should I select RSYNC or BTRFS?,Beginner,3
FILE_ORG_203,File Organization,How can I share a folder on my network so I can see it on my Windows PC?,Intermediate,4
FILE_ORG_204,File Organization,How do I make my secondary hard drive mount automatically when I turn on the computer?,Advanced,4
FILE_ORG_205,File Organization,I accidentally formatted my SD card! Can I get the photos back?,Intermediate,4
FILE_ORG_206,File Organization,How do I create a shortcut to a folder in the terminal? Like a symlink?,Beginner,3
FILE_ORG_207,File Organization,I want to mount my OneDrive as a folder. Is rclone good for this?,Intermediate,3
FILE_ORG_208,File Organization,How do I find all files larger than 1GB in my home folder using the terminal?,Intermediate,3
FILE_ORG_209,File Organization,How do I password protect my USB drive?,Intermediate,3
FILE_ORG_210,File Organization,What's the best GUI tool to find duplicate photos? Fdupes is too hard to read.,Beginner,3
FILE_ORG_301,File Organization,Should I use Btrfs or Ext4 for my new 2TB SSD? I keep hearing about Btrfs.,Intermediate,3
FILE_ORG_302,File Organization,What is the difference between Timeshift and Deja Dup (Backups)? Do I need both?,Intermediate,3
FILE_ORG_303,File Organization,Nextcloud vs Dropbox? I want to move away from Big Tech but I'm not a server admin.,Intermediate,3
FILE_ORG_304,File Organization,Nautilus feels too simple. Is Nemo better?,Beginner,3
FILE_ORG_305,File Organization,Is `rsync` safer than `cp` for moving large folders?,Intermediate,3
FILE_ORG_306,File Organization,Should I use `locate` or `find`? `find` seems so slow.,Advanced,3
FILE_ORG_307,File Organization,Fdupes vs rmlint? I have 500GB of messy backups.,Intermediate,2
FILE_ORG_308,File Organization,Tar.gz vs Zip? Which one should I use for sending files to a Windows user?,Beginner,3
FILE_ORG_309,File Organization,MBR vs GPT for my new 4TB external drive?,Intermediate,3
FILE_ORG_310,File Organization,"Everyone says use Vim to edit config files, but I can't even exit it. Is Nano okay?",Beginner,4
FILE_ORG_401,File Organization,How can I automatically delete files in my 'Downloads' folder that are older than 30 days?,Intermediate,3
FILE_ORG_402,File Organization,"I have 100 photos named IMG_001.jpg, IMG_002.jpg... I want to change 'IMG' to 'Vacation'. Do I have ",Intermediate,3
FILE_ORG_403,File Organization,Can I make a script to move all my .mp3 files to Music and .jpg to Pictures automatically?,Advanced,3
FILE_ORG_404,File Organization,I want my backup script to run instantly as soon as I plug in my specific USB drive.,Advanced,3
FILE_ORG_405,File Organization,How do I make rclone sync run every hour without keeping a terminal open?,Intermediate,3
FILE_ORG_406,File Organization,I have 500 huge PNGs I need to convert to JPG to save space. Fast way?,Intermediate,3
FILE_ORG_407,File Organization,I hate typing `sudo apt update && sudo apt upgrade` every time. Can I shorten it?,Beginner,4
FILE_ORG_408,File Organization,Can I watch a folder and trigger a command whenever a new file is added?,Advanced,2
FILE_ORG_409,File Organization,I want to empty the trash automatically on shutdown.,Intermediate,3
FILE_ORG_410,File Organization,How do I copy the output of a command directly to my clipboard without selecting it with the mouse?,Intermediate,3
FILE_ORG_501,File Organization,How can I password protect a specific folder in my Home directory? I share this laptop with my broth,Intermediate,4
FILE_ORG_502,File Organization,"I copied some files from a USB stick to my desktop, but now they have a lock icon on them and I can'",Beginner,4
FILE_ORG_503,File Organization,"I want to create a hidden, encrypted container file to store tax documents. I don't want to encrypt ",Advanced,3
FILE_ORG_504,File Organization,"How do I securely delete a file so it can't be recovered? I tried moving to trash and emptying it, b",Intermediate,3
FILE_ORG_505,File Organization,"My external drive (NTFS) mounts automatically, but I can't change the permissions of files on it. `c",Beginner,3
FILE_ORG_506,File Organization,"I hid a folder by putting a dot in front of the name `.Private`, but now I can't find it myself! How",Beginner,3
FILE_ORG_507,File Organization,I was messing with permissions to make a script run and did `chmod 777` on my whole home folder. Now,Intermediate,4
FILE_ORG_508,File Organization,I have a text file with passwords. I want to encrypt it so only I can read it with a passphrase. I d,Intermediate,3
FILE_ORG_509,File Organization,"I have a shared folder for a project group. I want User A to read/write, User B to only read, and th",Advanced,3
FILE_ORG_510,File Organization,"Deja Dup keeps asking for an encryption password to restore my files, but I forgot it! Is there a ba",Intermediate,2
FILE_ORG_511,File Organization,When I right click a folder I don't see an option to encrypt it. How do I turn on encryption for jus,Beginner,3
FILE_ORG_512,File Organization,Every new file I create is readable by everyone on the system (644). I want new files to be private ,Intermediate,2
FILE_ORG_513,File Organization,"I'm trying to let Firefox save a file to a custom folder `/data/downloads`, but it keeps saying perm",Advanced,2
FILE_ORG_514,File Organization,I can't delete a file called `socket.lock`. It says permission denied. I am the admin user!,Beginner,2
FILE_ORG_515,File Organization,"I'm using Restic for backups. I initialized a repo on my external drive, but now when I try to backu",Intermediate,2
FILE_ORG_516,File Organization,How do I wipe all metadata (EXIF) from my photos before uploading them? I don't want people to know ,Beginner,2
FILE_ORG_517,File Organization,I have a script `.sh` file. I double click it and it just opens in a text editor. I want it to run!,Intermediate,4
FILE_ORG_518,File Organization,"I want to use native ext4 encryption (fscrypt) on a specific directory, but `tune2fs -O encrypt` fai",Advanced,2
FILE_ORG_519,File Organization,I want a backup tool that is easy like Time Machine on Mac. Timeshift says it's for system files. Wh,Beginner,3
FILE_ORG_520,File Organization,I cannot modify `/etc/resolv.conf`. Even `sudo rm` says 'Operation not permitted'. Is my drive corru,Intermediate,4
FILE_ORG_521,File Organization,Nautilus keeps showing 'Recent Files' including some private documents I opened. How do I clear this,Beginner,3
FILE_ORG_522,File Organization,"I set up a web server in my home folder `/home/me/www`, but Apache gives a 403 Forbidden. Permission",Intermediate,3
FILE_ORG_523,File Organization,I'm trying to copy a 6GB movie file to my USB stick but it says 'File too large'. The stick has 16GB,Intermediate,4
FILE_ORG_524,File Organization,"I'm using rsync to backup to an external drive, but the destination has root permissions and I get p",Advanced,3
FILE_ORG_525,File Organization,"I ran BleachBit as root to clean space, and now my permissions on some temp folders are messed up an",Intermediate,3
FILE_ORG_601,File Organization,I installed Syncthing on my laptop and phone. Both say 'Disconnected'. They are on the same Wi-Fi. F,Intermediate,3
FILE_ORG_602,File Organization,I switched from Windows. Where is the Google Drive app? I need to sync my work docs.,Beginner,4
FILE_ORG_603,File Organization,My Nextcloud client says 'Sync conflict' on a bunch of files. It created duplicate files named 'conf,Intermediate,3
FILE_ORG_604,File Organization,"I mounted my OneDrive using `rclone mount`. It works, but it freezes my file manager when I try to o",Advanced,2
FILE_ORG_605,File Organization,"I can send files FROM my phone TO my laptop via Bluetooth, but when I try to send FROM laptop TO pho",Beginner,3
FILE_ORG_606,File Organization,"I love Warpinator for local transfers, but sometimes it just doesn't see my other computer on the LA",Intermediate,3
FILE_ORG_607,File Organization,"I installed Dropbox from the .deb file. The icon appears in the tray, but it says 'Connecting...' fo",Intermediate,3
FILE_ORG_608,File Organization,"KDE Connect (GSConnect) allows me to browse my phone files, but I can't write to the SD card, only i",Intermediate,3
FILE_ORG_609,File Organization,MegaSync consumes huge CPU when it starts up. I have 500GB of files. Is it re-uploading everything?,Intermediate,2
FILE_ORG_610,File Organization,"I set up an NFS share on my NAS. It mounts fine, but all files are owned by 'nobody:nogroup' and I c",Advanced,2
FILE_ORG_611,File Organization,I plugged my iPhone into my Linux Mint laptop to copy photos. It asks 'Trust this computer' on the p,Beginner,4
FILE_ORG_612,File Organization,Syncthing keeps stopping because 'Database is locked'. I have to restart the service to fix it.,Intermediate,2
FILE_ORG_613,File Organization,"I shared a folder on Windows 11. I can see it in Ubuntu's Network folder, but when I double click, i",Intermediate,4
FILE_ORG_614,File Organization,"I'm self-hosting Nextcloud. The desktop client works, but uploading large files (2GB+) fails with 'C",Advanced,3
FILE_ORG_615,File Organization,"I access my email on both my phone and Linux laptop. If I delete an email on Linux, it stays on my p",Beginner,3
FILE_ORG_701,File Organization,"I cloned a work repo, but the file permissions are all wrong (everything is executable). I try to ch",Intermediate,3
FILE_ORG_702,File Organization,I mounted a host folder into a Docker container. The app inside the container writes files as 'root',Advanced,3
FILE_ORG_703,File Organization,I saved a spreadsheet as .ods but my boss uses Excel and says the formatting is messy. Should I just,Beginner,4
FILE_ORG_704,File Organization,"I need to zip a folder for a client, but I want to exclude the hidden .git folder and all the .DS_St",Intermediate,3
FILE_ORG_705,File Organization,I have 5 separate PDF contracts I need to combine into one file to email. Do I need to buy software?,Intermediate,4
FILE_ORG_706,File Organization,"I mount my work server via SSHFS. It works, but if the internet drops, my file manager freezes compl",Intermediate,2
FILE_ORG_707,File Organization,We have a 4TB shared drive at the office full of duplicate marketing assets. I want to replace dupli,Advanced,3
FILE_ORG_708,File Organization,"I need to access a Windows SMB share `\\server\files` via VPN. I am connected to VPN, but the file m",Intermediate,3
FILE_ORG_709,File Organization,My colleague sent me a `.rar` file. Archive Manager says 'An error occurred loading the archive'.,Beginner,3
FILE_ORG_710,File Organization,I have a Btrfs volume for project data. I want to create a snapshot before running a risky batch scr,Advanced,2
FILE_ORG_801,File Organization,I bought a new SD card for my Steam Deck. How do I move my installed games from the internal drive t,Intermediate,3
FILE_ORG_802,File Organization,I installed Plex Media Server. It can't see my movies in `/home/me/Videos`. I added the library but ,Beginner,3
FILE_ORG_803,File Organization,"I have a secondary hard drive for data. Every time I reboot, I have to click it in the file manager ",Intermediate,3
FILE_ORG_804,File Organization,I have two 1TB drives. I want to combine them into one big 2TB volume for my movies. I don't want RA,Advanced,3
FILE_ORG_805,File Organization,I imported photos from my camera into Shotwell. Did it move the photos or just copy them? I don't wa,Beginner,3
FILE_ORG_806,File Organization,I have a .mkv movie with 5 audio tracks. I want to remove the 4 foreign language tracks to save spac,Intermediate,2
FILE_ORG_807,File Organization,"My USB drive says 'read only' suddenly. I used it on my TV to watch a movie, now Linux won't let me ",Beginner,3
FILE_ORG_808,File Organization,My music collection is a mess of folders like 'Unknown Artist'. I want to automatically rename and m,Intermediate,3
FILE_ORG_809,File Organization,"I want my 'Downloads' folder to actually be on my big secondary HDD, but I want to keep the shortcut",Intermediate,3
FILE_ORG_810,File Organization,"I have duplicates of many songs. Some are MP3, some are FLAC. I want to keep FLAC and delete MP3s if",Intermediate,2
FILE_ORG_901,File Organization,I accidentally formatted my partition table! `lsblk` shows the drive is empty. I haven't written any,Advanced,2
FILE_ORG_902,File Organization,I have a file named `-dash-prefix.txt` and I can't remove it! `rm -dash-prefix.txt` thinks it's a co,Intermediate,3
FILE_ORG_903,File Organization,"I extracted a zip bomb accidentally. Now I have 100,000 files in one folder and `rm *` says 'Argumen",Advanced,2
FILE_ORG_904,File Organization,"I am out of inodes on my disk (`df -i` is 100%), but I have 50GB of space free! I can't create any n",Intermediate,2
FILE_ORG_905,File Organization,I think my hard drive is failing. Some files give 'Input/output error' when reading. How do I check ,Intermediate,3
FILE_ORG_906,File Organization,I `rm`'d a very important video file. It's not in trash. It was on my external ext4 drive. I haven't,Advanced,3
FILE_ORG_907,File Organization,"I unzipped a file from a Windows machine in Japan, and all the filenames are weird garbage character",Intermediate,2
FILE_ORG_908,File Organization,"I created a symlink loop (Folder A points to B, B points to A). `find` command goes on forever. How ",Intermediate,2
FILE_ORG_909,File Organization,"I copied a 50GB virtual machine disk image (`.qcow2`) to a USB stick, but the USB stick is only 32GB",Advanced,3
FILE_ORG_910,File Organization,I need to change the 'Modified Date' of a file to last year for... reasons. Is that possible?,Beginner,2
LIFE_MGT_001,Life Management,"I connected my Google Account in Settings and my main calendar shows up, but my wife's shared calend",Beginner,4
LIFE_MGT_002,Life Management,I just installed GnuCash but I have no idea how to start. Is there a wizard to set up my accounts fo,Beginner,3
LIFE_MGT_003,Life Management,"The weather app keeps showing me the weather for New York, but I live in Chicago. How do I change th",Beginner,3
LIFE_MGT_004,Life Management,I'm using Endeavour (GNOME To Do) but it's not syncing with my Google Tasks. I have my account set u,Intermediate,2
LIFE_MGT_005,Life Management,"I installed Nextcloud but there is no icon in my system tray, so I can't tell if it's working or pau",Beginner,3
LIFE_MGT_006,Life Management,"I tried to import my bank statement (CSV) into HomeBank, but the dates are all wrong. It's reading 0",Intermediate,3
LIFE_MGT_007,Life Management,I want to switch from LastPass to KeePassXC. How do I get my passwords into the Linux app?,Beginner,3
LIFE_MGT_008,Life Management,"I set up Joplin to sync with Dropbox, but it keeps saying 'fail to write to target'.",Intermediate,3
LIFE_MGT_009,Life Management,My Google Calendar in Thunderbird is read-only. I can't add events.,Intermediate,3
LIFE_MGT_010,Life Management,The weather applet in my panel just says 'Data not available'.,Beginner,3
LIFE_MGT_011,Life Management,I want to enable online banking features in GnuCash for my Chase account. How do I set up AqBanking?,Advanced,3
LIFE_MGT_012,Life Management,I'm using Insync for Google Drive. It keeps re-downloading files I already have on my disk.,Intermediate,2
LIFE_MGT_013,Life Management,I can't find the 'Planner' app in the Ubuntu Software center.,Beginner,2
LIFE_MGT_014,Life Management,"Evolution asks for my Google password constantly, even though I entered it.",Intermediate,3
LIFE_MGT_015,Life Management,I forgot my Standard Notes passcode. How do I reset it?,Beginner,2
LIFE_MGT_016,Life Management,KMyMoney crashes every time I try to update stock prices.,Intermediate,2
LIFE_MGT_017,Life Management,I want to mount my OneDrive as a local drive so I can access files without downloading them all. How,Advanced,3
LIFE_MGT_018,Life Management,"The date and time menu used to show the weather, but now it's gone.",Beginner,3
LIFE_MGT_019,Life Management,"I can't read the text in Skrooge, it's ignoring my system dark mode and looks weird.",Beginner,2
LIFE_MGT_020,Life Management,Morgen (AppImage) won't launch. It just does nothing when I double click it.,Advanced,2
LIFE_MGT_021,Life Management,I want a calendar in my terminal. I installed Khal but it says 'No configuration file found'.,Intermediate,2
LIFE_MGT_022,Life Management,Dropbox uses too much CPU on startup.,Intermediate,3
LIFE_MGT_023,Life Management,How do I back up my GnuCash data? I don't see a 'Backup' button.,Beginner,3
LIFE_MGT_024,Life Management,I installed Obsidian from the repo but I can't find where to turn on 'Sync'.,Beginner,2
LIFE_MGT_025,Life Management,I installed the unofficial Todoist CLI but I get 'command not found' when I type `todoist`.,Intermediate,2
LIFE_MGT_026,Life Management,I saw a screenshot of weather in the terminal. How do I get that?,Beginner,2
LIFE_MGT_027,Life Management,Vdirsyncer fails with 'Google 403 Forbidden' during discovery.,Advanced,2
LIFE_MGT_028,Life Management,I made a mistake in a transaction from three months ago. GnuCash won't let me edit it; it says it's ,Intermediate,2
LIFE_MGT_029,Life Management,Nextcloud keeps creating 'Conflict' files whenever I edit a document on my laptop and phone.,Intermediate,3
LIFE_MGT_030,Life Management,I can't sync Getting Things GNOME (GTG) with anything. Is it local only?,Beginner,2
LIFE_MGT_101,Life Management,I keep getting a 'Credentials have expired' notification for Google every single day. I re-login and,Intermediate,4
LIFE_MGT_102,Life Management,GnuCash refuses to open my file! It says 'File is locked by user X' but I am user X!,Intermediate,3
LIFE_MGT_103,Life Management,Nextcloud is eating 100% of my CPU and not syncing anything.,Advanced,3
LIFE_MGT_104,Life Management,GNOME Weather says 'Location services disabled' even though I turned the toggle ON in Settings.,Intermediate,3
LIFE_MGT_105,Life Management,Bitwarden doesn't start with the system. I added it to Startup Applications but it doesn't open mini,Intermediate,3
LIFE_MGT_106,Life Management,"Joplin's layout is broken, the icons are huge and text is tiny. I have a 4K screen.",Intermediate,3
LIFE_MGT_107,Life Management,HomeBank keeps warning me about 'Unknown transaction' when I import my OFX file.,Intermediate,2
LIFE_MGT_201,Life Management,How do I add a holiday calendar to Thunderbird?,Beginner,3
LIFE_MGT_202,Life Management,How can I sync my Logseq graph between my Linux laptop and Android phone for free?,Intermediate,2
LIFE_MGT_203,Life Management,I want to use a MariaDB SQL database for GnuCash instead of XML so multiple people can view it.,Advanced,2
LIFE_MGT_301,Life Management,I find GnuCash way too complicated. Is there something simpler just to track expenses?,Beginner,3
LIFE_MGT_302,Life Management,Should I use Thunderbird or Evolution for managing Exchange calendars?,Intermediate,3
LIFE_MGT_401,Life Management,I want to automatically backup my Documents to Google Drive every night at 3 AM.,Advanced,4
LIFE_MGT_402,Life Management,I use Taskwarrior. How do I make a report that only shows tasks due today or overdue?,Advanced,2
LIFE_MGT_403,Life Management,I have a Python script to scrape my bank. How can I inject that data directly into GnuCash?,Advanced,2
LIFE_MGT_404,Life Management,I want to see my agenda when I open a terminal.,Intermediate,2
LIFE_MGT_405,Life Management,I want to use my YubiKey to unlock my KeePassXC database.,Advanced,2
LIFE_MGT_406,Life Management,How do I make Syncthing start automatically in the background for my user?,Intermediate,3
LIFE_MGT_407,Life Management,I want a weather widget on my desktop wallpaper. I heard Conky can do it?,Intermediate,3
LIFE_MGT_408,Life Management,I want to automatically git commit and push my Obsidian vault every time I close the app.,Advanced,2
LIFE_MGT_409,Life Management,Can I sync Taskwarrior to my phone?,Advanced,2
LIFE_MGT_501,Life Management,I share my laptop with my roommate and I don't want them seeing my financial data in GnuCash. Is the,Beginner,3
LIFE_MGT_502,Life Management,"I'm syncing my calendar and contacts to a Nextcloud provider, but I'm worried about the server admin",Intermediate,3
LIFE_MGT_503,Life Management,I am using RedNotebook for my personal diary. I found the 'save' folder but the files are just plain,Beginner,2
LIFE_MGT_504,Life Management,I'm storing my credit card pins and secure notes in KeepassXC. I want to ensure that even if my lapt,Advanced,3
LIFE_MGT_505,Life Management,I use Thunderbird for email and calendar. I keep getting prompted for my 'Primary Password' every ti,Intermediate,3
LIFE_MGT_506,Life Management,Does GNOME Calendar send my schedule to Google automatically? I see a 'Online Accounts' section but ,Beginner,3
LIFE_MGT_507,Life Management,I set up Syncthing to sync my 'Documents/Financial' folder between my desktop and laptop. I see 'Glo,Intermediate,3
LIFE_MGT_508,Life Management,I want to run HomeBank inside a sandbox so it can't access my other personal files. Is Flatpak enoug,Advanced,2
LIFE_MGT_509,Life Management,I just installed Standard Notes appimage. It says 'End-to-End Encrypted'. Does that mean I don't nee,Beginner,2
LIFE_MGT_510,Life Management,I'm connecting Evolution to my company's Exchange server (EWS). Does Evolution store the downloaded ,Intermediate,3
LIFE_MGT_511,Life Management,"I'm using the Bitwarden AppImage. Every time I update my system, I worry the AppImage might be tampe",Beginner,3
LIFE_MGT_512,Life Management,"I want to disable remote content in emails by default for privacy (tracking pixels), but allow it fo",Intermediate,3
LIFE_MGT_513,Life Management,I self-host Nextcloud for my calendar. I want to use Fail2Ban to block people trying to brute force ,Advanced,2
LIFE_MGT_514,Life Management,I installed ActivityWatch to track my screen time. Is it sending my browsing history to a cloud serv,Beginner,2
LIFE_MGT_515,Life Management,I enabled the 'Browser Integration' in KeePassXC for Firefox. A warning says 'KeePassXC-Browser has ,Intermediate,2
LIFE_MGT_516,Life Management,"I keep my financial documents in a Veracrypt container. When I mount it, I want it to automatically ",Advanced,2
LIFE_MGT_517,Life Management,"I use Signal Desktop. I know messages are encrypted in transit, but where are they stored on my disk",Intermediate,2
LIFE_MGT_518,Life Management,I am using Firefox to log into my bank. It keeps asking to 'Save Login'. I clicked 'Never' by mistak,Beginner,4
LIFE_MGT_519,Life Management,I'm using QOwnNotes with Nextcloud. I want to encrypt my notes. QOwnNotes says it supports encryptio,Intermediate,2
LIFE_MGT_520,Life Management,I put my tax returns in the Dropbox folder. I want to encrypt just that folder before it uploads. Is,Beginner,2
LIFE_MGT_601,Life Management,"I added my Google account to 'Online Accounts'. Calendar works, but 'Tasks' are missing in GNOME Cal",Intermediate,3
LIFE_MGT_602,Life Management,"I have an iCloud calendar. I can subscribe to it in Thunderbird, but it's read-only. How do I make i",Intermediate,3
LIFE_MGT_603,Life Management,I use Syncthing to sync Obsidian notes between my phone and PC. I keep getting 'Sync Conflict' files,Advanced,3
LIFE_MGT_604,Life Management,"I use Spotify on my phone and Linux Mint. The 'Connect' feature sees my Linux desktop, but when I cl",Beginner,3
LIFE_MGT_605,Life Management,I want to mount my Nextcloud files as a local drive so I can open them directly in LibreOffice witho,Intermediate,3
LIFE_MGT_606,Life Management,I'm using Joplin with filesystem sync to a mounted NAS drive. Sometimes the sync target is missing (,Advanced,2
LIFE_MGT_607,Life Management,"KDE Connect finds my phone, but 'Browse Files' doesn't work. It just spins and times out. I'm using ",Intermediate,3
LIFE_MGT_608,Life Management,"I have contacts in a .csv file from Outlook. I imported them into Evolution, but now they don't sync",Beginner,3
LIFE_MGT_609,Life Management,I'm using the 'Provider for Google Calendar' add-on. It stopped syncing yesterday. It asks for login,Intermediate,3
LIFE_MGT_610,Life Management,I'm trying to setup vdirsyncer to sync my Fastmail calendars to local files. I get 'Critical: 404 Cl,Advanced,2
LIFE_MGT_611,Life Management,"I mounted Google Drive via Online Accounts. I tried to copy a 4GB movie file to it, but it failed ha",Beginner,3
LIFE_MGT_612,Life Management,"I switched from LastPass to Bitwarden. I exported my CSV from LastPass and imported to Bitwarden, bu",Intermediate,3
LIFE_MGT_613,Life Management,I use Mailnag to check for emails without keeping Thunderbird open. It works for Gmail but fails for,Advanced,2
LIFE_MGT_614,Life Management,"I use Telegram to send photos to myself to get them from phone to PC. On Linux, the photos are saved",Beginner,3
LIFE_MGT_615,Life Management,"I'm trying Morgen Calendar (Snap). It won't let me sign in to my Google account. The browser opens, ",Intermediate,2
LIFE_MGT_616,Life Management,"I want to sync my `.config` folder between two Linux machines using Syncthing, but I want to exclude",Advanced,3
LIFE_MGT_617,Life Management,"I installed 'onedriver' to access my Microsoft files. It mounts fine, but I can't create files. 'Rea",Intermediate,2
LIFE_MGT_618,Life Management,"I'm trying to stream my browser to my friends on Discord, but there is no audio! They see the video ",Beginner,4
LIFE_MGT_619,Life Management,I'm using Insync for Google Drive. It keeps re-downloading files that I haven't changed. My bandwidt,Intermediate,2
LIFE_MGT_620,Life Management,I'm syncing contacts with a CardDAV server that uses self-signed certificates. Evolution refuses to ,Advanced,2
LIFE_MGT_701,Life Management,"I'm trying to track my work hours in Calc. I enter '8:00 AM' and '5:00 PM', but when I subtract them",Beginner,3
LIFE_MGT_702,Life Management,"I installed Project Hamster to track time. It works, but I want to export my monthly report to a PDF",Intermediate,2
LIFE_MGT_703,Life Management,I am a freelancer. I setup GnuCash for invoicing. I modified the invoice report stylesheet to add my,Advanced,2
LIFE_MGT_704,Life Management,I need to sign my work emails with an S/MIME certificate my company gave me (.p12 file). Thunderbird,Intermediate,2
LIFE_MGT_705,Life Management,"Slack notifications don't make a sound. I see the banner, but I miss messages when I'm not looking. ",Beginner,4
LIFE_MGT_706,Life Management,"I'm using Zoom for work. When I share my screen, my computer slows to a crawl. I have an NVIDIA card",Intermediate,4
LIFE_MGT_707,Life Management,I'm collaborating on a doc in OnlyOffice connected to Nextcloud. The fonts are messed up; my colleag,Advanced,3
LIFE_MGT_708,Life Management,"I'm using Super Productivity. It says it can sync with Jira. I put in my Jira URL and password, but ",Beginner,2
LIFE_MGT_709,Life Management,I use Remmina to RDP into my work Windows machine. Copy-paste (clipboard sync) stops working randoml,Intermediate,3
LIFE_MGT_710,Life Management,"I need to merge three PDF contracts and sign the last page. I used PDF Arranger to merge them, but h",Intermediate,3
LIFE_MGT_711,Life Management,My work uses a custom 'Exchange Online' setup that requires MFA (Modern Auth). Thunderbird's automat,Advanced,3
LIFE_MGT_712,Life Management,"I'm in an office with other Linux users. I want to send a file to my colleague using Warpinator, but",Beginner,3
LIFE_MGT_713,Life Management,"I'm using Mattermost for team chat. Every time I click a link, it opens in a new Mattermost window i",Intermediate,3
LIFE_MGT_714,Life Management,"I use Taskwarrior. I want to sync it with a Taskserver I set up on a VPS. I generated the certs, but",Advanced,1
LIFE_MGT_715,Life Management,"My webcam works in Cheese, but Skype shows a black screen. I toggled the video button but nothing ha",Beginner,3
LIFE_MGT_716,Life Management,I'm mind mapping with Freeplane. I want to link a node to a local file `/home/me/Docs/Contract.pdf`.,Intermediate,2
LIFE_MGT_717,Life Management,I use Zotero for research. I want to store my PDF library on my NAS (mounted at `/mnt/nas`) but keep,Advanced,2
LIFE_MGT_718,Life Management,I need to edit a screenshot for a manual. I want to add an arrow and text. GIMP seems like overkill ,Intermediate,3
LIFE_MGT_719,Life Management,"I installed AnyDesk to help my mom. When I close the window, it stays in the tray. How do I fully qu",Beginner,3
LIFE_MGT_720,Life Management,I saved my CV as a .docx file to send to a recruiter. They said the formatting is all over the place,Intermediate,4
LIFE_MGT_801,Life Management,I installed Gourmet to store recipes. I found a recipe on a website and tried to 'Import from Webpag,Beginner,2
LIFE_MGT_802,Life Management,"I'm building my family tree in Gramps. I added photos to people, but when I moved the .gramps file t",Intermediate,2
LIFE_MGT_803,Life Management,"GNOME Weather says 'Location disabled'. I turned on Location Services in Settings, but it still does",Beginner,3
LIFE_MGT_804,Life Management,"I have a Kindle Paperwhite. When I plug it in, Calibre sees it, but I can't transfer books. It says ",Intermediate,3
LIFE_MGT_805,Life Management,I'm running Home Assistant in a Docker container. I can't discover my Philips Hue bridge. Network di,Advanced,2
LIFE_MGT_806,Life Management,I'm trying to watch a workout DVD. VLC opens it but the menu buttons don't work when I click them. I,Beginner,2
LIFE_MGT_807,Life Management,I'm cataloging my book collection in Tellico. I bought a cheap USB barcode scanner. It scans the ISB,Intermediate,1
LIFE_MGT_808,Life Management,I wrote a python script to track my water intake and save it to a CSV. I want it to send a desktop n,Advanced,2
LIFE_MGT_809,Life Management,I installed Kodi to watch movies from my external hard drive. The drive is mounted in `/media/me/Dri,Intermediate,3
LIFE_MGT_810,Life Management,"I imported photos from my camera to Shotwell. I deleted a blurry photo in Shotwell, but the file is ",Beginner,2
PROD_DOC_001,Productivity & Documents,I can't open my budget.xlsx. It says 'General Error' and there's a weird .~lock.budget.xlsx# file in,Beginner,3
PROD_DOC_002,Productivity & Documents,I opened a Word doc from my boss but the fonts look wrong. It's supposed to be Times New Roman but l,Beginner,4
PROD_DOC_003,Productivity & Documents,The PDF viewer that comes with Fedora won't let me type into this government form. I can click the b,Beginner,3
PROD_DOC_004,Productivity & Documents,How do I make LibreOffice look more like Microsoft Office? I hate the old toolbar look.,Beginner,3
PROD_DOC_005,Productivity & Documents,"When I save as .docx and send it to Windows users, the formatting of my images gets messed up. Shoul",Intermediate,4
PROD_DOC_006,Productivity & Documents,I tried to edit a PDF in LibreOffice but it opened in Draw and every single line of text is a separa,Intermediate,3
PROD_DOC_007,Productivity & Documents,My spell check isn't working in Calc. It marks everything as wrong or does nothing.,Beginner,4
PROD_DOC_008,Productivity & Documents,Document Scanner (Simple Scan) sees my scanner but fails when I click scan. 'Failed to scan'.,Intermediate,3
PROD_DOC_009,Productivity & Documents,LibreOffice is super slow to start up. It takes like 15 seconds to open a blank page.,Beginner,4
PROD_DOC_010,Productivity & Documents,I need to annotate a PDF lecture slide with my Wacom tablet. What's the best app? Default viewer is ,Beginner,3
PROD_DOC_011,Productivity & Documents,I'm trying to print a shipping label to my Brother printer but it prints mostly blank pages or gibbe,Beginner,4
PROD_DOC_012,Productivity & Documents,I have a CSV file I need to use for a mail merge in Writer. How do I connect them?,Intermediate,3
PROD_DOC_013,Productivity & Documents,"I have two PDF files, page1.pdf and page2.pdf. How do I combine them into one file quickly?",Intermediate,3
PROD_DOC_014,Productivity & Documents,"In Excel, I used to drag the corner of a cell to fill a series of dates. In Calc it just copies the ",Beginner,3
PROD_DOC_015,Productivity & Documents,I need to track changes like in Word. My editor asked for 'Track Changes' enabled.,Intermediate,3
PROD_DOC_016,Productivity & Documents,I can't see thumbnails for my PDF files in the folder view. They are just generic icons.,Beginner,3
PROD_DOC_017,Productivity & Documents,I'm trying to open an old .odb database file but getting a 'JRE Required' error.,Advanced,2
PROD_DOC_018,Productivity & Documents,I downloaded a .ttf font file for a project. How do I actually install it so LibreOffice sees it?,Intermediate,3
PROD_DOC_019,Productivity & Documents,I have a Kindle file (.azw3) that I want to read on my laptop. Document Viewer won't open it.,Beginner,2
PROD_DOC_020,Productivity & Documents,My PowerPoint (pptx) video won't play in LibreOffice Impress. It just shows a black box.,Intermediate,3
PROD_DOC_101,Productivity & Documents,Why does LibreOffice look so ugly and old? It doesn't match my dark theme at all.,Beginner,4
